Date,1d,1w,2w,3w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,15m,18m,21m,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,30y
26/02/2014,1.01444,1.01666,1.01768,1.01704,1.01585,1.01011,1.006,1.00242,0.998832,0.995902,0.993367,0.990884,0.988995,0.987935,0.987316,0.98742,0.995288,1.01304,1.04137,1.07481,1.25429,1.47906,1.69534,1.89188,2.09013,2.24773,2.39697,2.52894,2.75428,2.99266,3.1483,3.1346
27/02/2014,0.993888,0.992656,0.992267,0.993002,0.994489,1.00133,1.004,1.00242,0.998961,0.995768,0.993066,0.990996,0.989062,0.987578,0.986262,0.98551,0.990129,1.00571,1.03009,1.06049,1.23847,1.46887,1.67525,1.8726,2.05335,2.22047,2.36846,2.49864,2.72335,2.96067,3.11704,3.10596
28/02/2014,0.992812,0.992067,0.991755,0.99268,0.994301,1.00119,1.00401,1.0021,0.998926,0.995622,0.993008,0.990864,0.988944,0.987483,0.985994,0.985293,0.991772,1.00893,1.03533,1.06565,1.24242,1.47002,1.69308,1.88301,2.0633,2.23,2.37938,2.51104,2.73296,2.99135,3.12141,3.10528
03/03/2014,1.01399,1.01587,1.01597,1.01483,1.01308,1.00785,1.00398,1.0007,0.997098,0.994354,0.992063,0.989856,0.988125,0.986592,0.98526,0.984831,0.992259,1.00869,1.03315,1.06252,1.23681,1.4661,1.67342,1.87076,2.05269,2.22067,2.38602,2.50469,2.72483,2.95825,3.13923,3.12147
04/03/2014,0.99342,0.992346,0.992613,0.993987,0.996285,1.00194,1.00399,1.00277,1.00058,0.999017,0.998162,0.997605,0.997464,0.997738,0.998108,0.999175,1.00989,1.02859,1.05365,1.08371,1.27228,1.50849,1.72979,1.92997,2.11242,2.29531,2.43312,2.56688,2.78726,3.01899,3.17025,3.14159
05/03/2014,1.01167,1.01259,1.01247,1.01215,1.01168,1.01015,1.00749,1.00331,0.998907,0.995726,0.994667,0.994389,0.99486,0.995961,0.997349,0.999457,1.01415,1.03645,1.06548,1.09927,1.28782,1.52467,1.74642,1.94531,2.12425,2.29099,2.45478,2.57019,2.78898,3.04172,3.16755,3.13784
06/03/2014,0.963551,0.959188,0.961567,0.966941,0.975763,0.994357,1.00421,1.00507,1.00454,1.0041,1.00397,1.00375,1.00425,1.00532,1.0067,1.009,1.02613,1.05093,1.08054,1.11432,1.31286,1.55026,1.7754,1.97765,2.1614,2.32776,2.47723,2.60912,2.8262,3.05363,3.22639,3.18707
07/03/2014,0.953565,0.95139,0.955039,0.961456,0.970762,0.992777,1.00398,1.0046,1.00409,1.00371,1.00358,1.0034,1.00391,1.0051,1.00676,1.00911,1.02404,1.04751,1.07959,1.11653,1.31498,1.56896,1.79127,1.99875,2.18572,2.35414,2.50526,2.63895,2.85795,3.08824,3.23607,3.20468
10/03/2014,0.934259,0.930961,0.939269,0.948797,0.961686,0.99213,1.00399,1.00474,1.00442,1.00379,1.00266,1.00124,1.0008,1.00138,1.00238,1.00435,1.01867,1.04006,1.07048,1.10877,1.29722,1.5387,1.76351,1.96682,2.15021,2.33122,2.46763,2.60047,2.82272,3.05727,3.23736,3.19397
11/03/2014,0.996148,0.997485,0.998898,1.00015,1.00168,1.00435,1.00399,1.00194,0.999832,0.998442,0.997507,0.996915,0.997131,0.998174,0.999603,1.0017,1.01477,1.03536,1.0658,1.09726,1.28908,1.52801,1.74246,1.94772,2.13307,2.30214,2.47011,2.58934,2.81128,3.04521,3.19828,3.17913
12/03/2014,1.00365,1.00356,1.00347,1.00341,1.00335,1.00346,1.00399,1.00433,1.00407,1.00347,1.00249,1.00148,1.0007,0.99987,0.999172,0.999602,1.00915,1.02804,1.05706,1.08608,1.2644,1.49414,1.71117,1.9135,2.10983,2.26716,2.42003,2.55543,2.77654,3.03227,3.16397,3.17274
13/03/2014,0.99225,0.994359,0.996583,0.998553,1.00114,1.00493,1.00415,1.00043,0.996745,0.993526,0.991108,0.988856,0.987436,0.986704,0.986412,0.987195,0.997702,1.01478,1.04149,1.08007,1.2503,1.47099,1.67855,1.86614,2.04645,2.22518,2.37789,2.49678,2.71715,2.94851,3.10528,3.09286
14/03/2014,0.996337,0.997225,0.998658,0.999935,1.00149,1.00424,1.00396,1.00216,1.00019,0.998369,0.99676,0.995119,0.993916,0.992732,0.991765,0.992193,1.00154,1.01807,1.04437,1.07649,1.25115,1.47476,1.6836,1.87811,2.05725,2.22229,2.37213,2.50425,2.72313,2.97465,3.10691,3.08904
17/03/2014,0.998446,0.999363,1.00033,1.0012,1.00225,1.0042,1.00399,1.00281,1.0016,1.00071,0.999766,0.998947,0.998806,0.999035,0.999624,1.00092,1.01079,1.02796,1.05486,1.09268,1.27209,1.50624,1.71217,1.91003,2.0917,2.25905,2.42563,2.54568,2.76541,2.99374,3.14487,3.1207
18/03/2014,0.993784,0.995648,0.99761,0.999343,1.00196,1.00494,1.00398,1.00081,0.997747,0.995605,0.994025,0.992861,0.992004,0.991004,0.990423,0.990834,0.998777,1.013,1.03648,1.07378,1.25631,1.4837,1.70536,1.90302,2.07366,2.24002,2.3909,2.52519,2.74468,2.97492,3.12711,3.11365
19/03/2014,0.998558,0.999494,1.00048,1.00136,1.00261,1.00427,1.00399,1.00235,1.00112,1.00073,1.00092,1.0014,1.00222,1.00284,1.00393,1.00618,1.02135,1.04437,1.07595,1.12737,1.31888,1.56761,1.7824,1.97928,2.15618,2.31935,2.46574,2.5954,2.81221,3.03915,3.18434,3.1804
20/03/2014,0.99882,0.999765,1.00076,1.00165,1.00281,1.00452,1.0042,1.00257,1.00129,1.00093,1.00112,1.00161,1.00249,1.00306,1.00418,1.00649,1.0223,1.04824,1.08476,1.13222,1.33414,1.58695,1.81764,2.0173,2.2039,2.36124,2.50624,2.62074,2.83099,3.04901,3.18837,3.14985
21/03/2014,1.00114,1.00145,1.00196,1.00241,1.00296,1.00399,1.00401,1.00329,1.00286,1.00343,1.00454,1.00595,1.00747,1.00841,1.01008,1.01312,1.0314,1.05929,1.09689,1.14333,1.3459,1.59308,1.81049,2.01198,2.18637,2.34394,2.48628,2.61273,2.82315,3.03896,3.17462,3.12717
24/03/2014,0.998891,0.999882,1.00092,1.00184,1.00292,1.00468,1.004,1.00193,1.00054,1.00097,1.00243,1.00424,1.00595,1.0073,1.00902,1.01193,1.02873,1.05435,1.09053,1.13419,1.33184,1.57399,1.79602,1.99376,2.17659,2.31775,2.45627,2.57867,2.78936,3.00531,3.14303,3.09988
25/03/2014,1.00141,1.0019,1.00243,1.00289,1.00345,1.00446,1.00433,1.00351,1.00314,1.00381,1.00508,1.00645,1.00807,1.00906,1.01074,1.0136,1.03024,1.05574,1.09162,1.12825,1.32894,1.5715,1.79378,1.99017,2.1615,2.33013,2.45722,2.5832,2.79734,3.02049,3.18813,3.15128
26/03/2014,1.00131,1.00181,1.00234,1.00281,1.00347,1.00435,1.0042,1.00331,1.003,1.0037,1.00494,1.00636,1.00797,1.00909,1.01086,1.01342,1.02814,1.05316,1.08737,1.12525,1.32167,1.55878,1.77583,1.9758,2.15014,2.30723,2.46516,2.57722,2.8129,3.01824,3.1629,3.13226
27/03/2014,1.00126,1.00176,1.00229,1.00275,1.00337,1.00427,1.00415,1.00364,1.00332,1.00327,1.00321,1.00342,1.00411,1.00468,1.00596,1.00815,1.02248,1.04622,1.08055,1.12191,1.32074,1.55606,1.77192,1.97716,2.13691,2.28919,2.42906,2.55385,2.76744,3.01254,3.13291,3.09819
28/03/2014,1.00089,1.00172,1.00303,1.00461,1.0055,1.0074,1.00599,1.00381,1.00212,1.00171,1.00182,1.0023,1.00307,1.00361,1.00494,1.00784,1.02431,1.05122,1.0883,1.13537,1.33188,1.5742,1.79226,1.97836,2.14681,2.29794,2.43652,2.55994,2.77594,2.99925,3.14287,3.13386
31/03/2014,1.00247,1.00321,1.00398,1.00465,1.00537,1.00657,1.006,1.00495,1.00427,1.00399,1.0038,1.00393,1.00451,1.00492,1.0061,1.00902,1.02545,1.05278,1.08912,1.12986,1.33442,1.57657,1.79696,1.99351,2.17929,2.32083,2.4773,2.58749,2.80302,3.04906,3.1673,3.12943
01/04/2014,0.999578,1.00067,1.0018,1.00278,1.0038,1.00536,1.00407,1.00211,1.00085,1.00076,1.00107,1.00165,1.00251,1.00318,1.00465,1.00762,1.02486,1.05258,1.09248,1.13459,1.34183,1.59308,1.80837,2.00743,2.1834,2.35286,2.48087,2.60816,2.82581,3.0516,3.19488,3.16151
02/04/2014,1.0014,1.00195,1.00252,1.00302,1.00355,1.00447,1.00401,1.00296,1.00282,1.00368,1.00504,1.00646,1.00789,1.00904,1.01086,1.01423,1.03206,1.06248,1.10635,1.15918,1.37793,1.63476,1.86817,2.06902,2.24407,2.39975,2.5393,2.66495,2.87843,3.09876,3.23775,3.20342
03/04/2014,1.00316,1.00314,1.00313,1.00314,1.00319,1.0035,1.00402,1.00454,1.00519,1.00602,1.00678,1.00801,1.01,1.0119,1.0145,1.01888,1.03775,1.07047,1.11394,1.16127,1.38553,1.64514,1.88385,2.07157,2.24276,2.39608,2.5333,2.65545,2.86534,3.11135,3.22814,3.19859
04/04/2014,1.00315,1.00314,1.00313,1.00314,1.00318,1.0035,1.00402,1.00452,1.0052,1.00618,1.00711,1.00826,1.00952,1.01054,1.01236,1.016,1.03414,1.06308,1.10369,1.14992,1.36119,1.60969,1.83429,2.02701,2.19517,2.34683,2.48316,2.6043,2.81431,3.03669,3.18122,3.15909
07/04/2014,1.00328,1.00329,1.0033,1.00333,1.00339,1.00379,1.00401,1.00413,1.00517,1.00709,1.0095,1.0119,1.01385,1.01582,1.0182,1.02137,1.03847,1.06708,1.10611,1.15261,1.35503,1.60594,1.81753,2.01055,2.19227,2.32961,2.47994,2.58357,2.79094,3.01304,3.15864,3.13865
08/04/2014,1.0047,1.00495,1.00521,1.00545,1.00571,1.00626,1.00601,1.0056,1.00625,1.00807,1.01051,1.01259,1.01452,1.01638,1.01871,1.02196,1.03912,1.06785,1.10676,1.14885,1.36195,1.60293,1.83126,2.01448,2.18231,2.33084,2.46433,2.58243,2.78322,3.0178,3.13875,3.12698
09/04/2014,1.00606,1.00568,1.00531,1.00502,1.00476,1.00491,1.00601,1.00725,1.00864,1.0104,1.01238,1.01423,1.01597,1.01764,1.01987,1.0232,1.03986,1.0669,1.10525,1.14523,1.35144,1.59684,1.80499,2.00939,2.18237,2.3213,2.45754,2.57853,2.78537,3.00308,3.14967,3.16741
10/04/2014,1.00467,1.0049,1.00514,1.00536,1.00565,1.00611,1.0061,1.00606,1.00646,1.00723,1.00812,1.00926,1.0106,1.01187,1.01368,1.01612,1.03026,1.05649,1.09084,1.12925,1.3321,1.55884,1.77217,1.96539,2.13732,2.28937,2.42702,2.54947,2.75731,2.97632,3.15046,3.12482
11/04/2014,1.00471,1.00497,1.00511,1.00533,1.0056,1.00607,1.00604,1.006,1.00642,1.00726,1.00812,1.00923,1.01053,1.01186,1.0137,1.01638,1.03045,1.05432,1.08731,1.12359,1.31725,1.53932,1.74648,1.9375,2.11972,2.2596,2.39713,2.51939,2.7317,2.97906,3.10859,3.1289
14/04/2014,1.00467,1.00492,1.00517,1.0054,1.00564,1.00612,1.00601,1.00597,1.00646,1.00721,1.00814,1.00937,1.0107,1.01238,1.01409,1.01584,1.02798,1.05055,1.08584,1.12921,1.32904,1.56284,1.77529,1.95451,2.11976,2.28475,2.40897,2.53131,2.76012,2.96337,3.11312,3.10433
15/04/2014,1.00629,1.00682,1.00735,1.0078,1.00825,1.00873,1.008,1.00739,1.00751,1.00812,1.00899,1.01003,1.01133,1.01291,1.01458,1.01635,1.02852,1.0514,1.08522,1.12328,1.31505,1.53374,1.73869,1.92319,2.09769,2.23521,2.37051,2.49039,2.7028,2.92896,3.08545,3.09517
16/04/2014,1.00635,1.00689,1.00743,1.00788,1.00834,1.00878,1.008,1.00736,1.00753,1.00813,1.00899,1.01007,1.01137,1.01292,1.01459,1.01641,1.0286,1.05214,1.08843,1.12769,1.32917,1.5475,1.76171,1.94087,2.10655,2.25701,2.39358,2.51482,2.72154,2.93991,3.08776,3.10098
17/04/2014,1.00708,1.00698,1.0068,1.00667,1.00659,1.00704,1.0081,1.00916,1.00991,1.01031,1.01076,1.01162,1.01269,1.01392,1.0158,1.01811,1.03288,1.05972,1.10089,1.15292,1.35839,1.59992,1.81374,2.00064,2.17728,2.31052,2.44316,2.56446,2.76707,2.9813,3.12451,3.10348
21/04/2014,1.00694,1.00672,1.00652,1.00638,1.00631,1.00695,1.00801,1.00906,1.00983,1.01019,1.01068,1.01163,1.01245,1.01392,1.01628,1.01913,1.03651,1.06457,1.10703,1.15799,1.36572,1.59714,1.81552,2.00737,2.17655,2.33808,2.45663,2.57786,2.77937,3.01488,3.13311,3.1071
22/04/2014,1.0069,1.00667,1.00646,1.00633,1.00626,1.00689,1.00801,1.00906,1.00982,1.01018,1.01073,1.01161,1.01247,1.01391,1.01627,1.01923,1.03676,1.06524,1.10595,1.15203,1.36008,1.59151,1.81765,1.9979,2.16382,2.31374,2.46438,2.56976,2.77341,2.98906,3.13133,3.1082
23/04/2014,1.00686,1.00662,1.00641,1.00627,1.0062,1.00684,1.00801,1.00913,1.00981,1.01018,1.01071,1.01163,1.01249,1.0139,1.01627,1.01934,1.0371,1.06525,1.10422,1.14606,1.34766,1.5801,1.78742,1.97677,2.14216,2.292,2.42738,2.54846,2.75208,2.96753,3.11081,3.11383
24/04/2014,1.00698,1.00673,1.00652,1.00638,1.00631,1.00698,1.00817,1.00927,1.00995,1.01008,1.01057,1.01203,1.01404,1.0164,1.01952,1.02334,1.04164,1.06992,1.10709,1.14807,1.35024,1.57304,1.7849,1.97359,2.13835,2.28605,2.43647,2.54235,2.74795,2.96381,3.1077,3.09653
25/04/2014,1.00669,1.00653,1.00631,1.00617,1.0061,1.00681,1.00803,1.0091,1.00983,1.01021,1.01072,1.01179,1.01258,1.01403,1.01648,1.01996,1.03742,1.06402,1.10187,1.14839,1.34097,1.55863,1.76295,1.95096,2.11605,2.26422,2.40036,2.5222,2.72847,2.94514,3.09091,3.08391
28/04/2014,1.00729,1.00797,1.00863,1.0092,1.00958,1.00918,1.00801,1.00738,1.00771,1.00811,1.00908,1.01091,1.01293,1.01557,1.0192,1.02282,1.04287,1.07202,1.10964,1.15038,1.35361,1.56861,1.77438,1.9652,2.13305,2.28304,2.4187,2.53947,2.74478,2.96256,3.10949,3.10556
29/04/2014,1.00638,1.00523,1.00418,1.00344,1.00295,1.00496,1.00801,1.01074,1.01268,1.01417,1.0157,1.01738,1.01878,1.02065,1.02376,1.02702,1.04724,1.0784,1.11859,1.1616,1.36606,1.59804,1.80059,1.991,2.15672,2.30613,2.45632,2.56072,2.76618,2.98425,3.13007,3.12419
30/04/2014,0.999721,0.999544,0.999401,0.999326,0.999328,0.999949,1.00052,1.00151,1.00319,1.005,1.00682,1.00879,1.01048,1.01237,1.01517,1.01807,1.03272,1.05857,1.09249,1.12864,1.33259,1.55678,1.76625,1.95584,2.12003,2.26571,2.39736,2.51647,2.72363,2.94582,3.09749,3.09836
01/05/2014,0.999046,0.998734,0.998468,0.998307,0.998268,0.999294,1.00065,1.00178,1.00239,1.00278,1.00337,1.00446,1.00556,1.00707,1.00945,1.01207,1.02603,1.04865,1.08217,1.12039,1.31391,1.53092,1.73563,1.92382,2.08787,2.24672,2.38069,2.4861,2.69668,2.94161,3.07494,3.08258
02/05/2014,0.99945,0.999315,0.999141,0.999048,0.999057,0.999737,1.00052,1.0016,1.00334,1.00555,1.00729,1.00846,1.00908,1.01013,1.01227,1.01487,1.02782,1.05131,1.08485,1.12053,1.32121,1.53517,1.73623,1.92142,2.09542,2.23143,2.36123,2.47855,2.6908,2.91479,3.06617,3.06409
05/05/2014,1.00068,1.0015,1.00233,1.00277,1.00316,1.00197,1.0005,0.999922,1.00051,1.00143,1.00228,1.00272,1.00287,1.00365,1.00555,1.00758,1.02128,1.0465,1.08409,1.12567,1.32516,1.54714,1.75164,1.93825,2.10238,2.26422,2.38231,2.50105,2.71289,2.93371,3.08402,3.07977
06/05/2014,0.998522,0.998154,0.997852,0.997688,0.997691,0.999022,1.0005,1.00168,1.0022,1.00258,1.00335,1.00436,1.00552,1.00716,1.0097,1.01244,1.02628,1.05103,1.08767,1.12576,1.33459,1.55647,1.76058,1.95579,2.10623,2.25115,2.38109,2.49854,2.70927,2.93089,3.07839,3.06852
07/05/2014,1.00117,1.00203,1.00281,1.00334,1.00369,1.00237,1.00069,1.00014,1.00074,1.00169,1.00255,1.00292,1.00311,1.00404,1.00586,1.00813,1.0199,1.04364,1.08164,1.12585,1.32569,1.55102,1.7555,1.93948,2.1016,2.24644,2.37628,2.49373,2.70516,2.92723,3.07578,3.06843
08/05/2014,0.998504,0.99811,0.997793,0.99763,0.997685,0.999078,1.00066,1.0018,1.00235,1.00277,1.00348,1.00456,1.00581,1.00754,1.01003,1.01282,1.02634,1.04949,1.0839,1.12322,1.32436,1.55686,1.75664,1.94302,2.10695,2.26612,2.39614,2.50006,2.71039,2.94837,3.0732,3.06415
09/05/2014,0.997934,0.997657,0.99731,0.997134,0.997182,0.998725,1.0005,1.00158,1.00228,1.00291,1.00343,1.00375,1.00397,1.00468,1.00596,1.00752,1.01772,1.03903,1.07267,1.11085,1.31106,1.53376,1.73895,1.93633,2.09179,2.24156,2.37384,2.49363,2.7059,2.92744,3.0789,3.07696
12/05/2014,1.00066,1.00156,1.00213,1.00255,1.0027,1.00153,1.00049,0.999681,0.998806,0.99807,0.998025,0.998514,0.999322,1.00082,1.0032,1.00577,1.01864,1.04321,1.08026,1.12141,1.33152,1.55914,1.77177,1.96208,2.13241,2.28232,2.41474,2.53719,2.76749,2.96766,3.11578,3.13151
13/05/2014,0.997773,0.9973,0.996943,0.996798,0.996955,0.998814,1.0005,1.00169,1.00233,1.00292,1.00348,1.00371,1.00397,1.00479,1.00607,1.00761,1.01839,1.04065,1.07529,1.11117,1.31544,1.5415,1.75116,1.93062,2.09343,2.25137,2.38428,2.48857,2.69745,2.91828,3.07008,3.07083
14/05/2014,1.00585,1.00823,1.01017,1.0112,1.01087,1.00563,1.00062,0.998141,0.997577,0.997311,0.997237,0.997146,0.997182,0.997573,0.997958,0.998569,1.00586,1.02445,1.05651,1.09308,1.26941,1.47397,1.66915,1.85239,2.01404,2.15935,2.29241,2.41279,2.62157,2.8418,2.99745,3.00618
15/05/2014,1.0027,1.00379,1.00468,1.00515,1.00508,1.00264,1.0006,1.00016,1.00112,1.00228,1.00264,1.00214,1.00144,1.00136,1.00151,1.00196,1.00753,1.0239,1.05352,1.08801,1.27033,1.47014,1.65955,1.8415,2.0052,2.16176,2.28329,2.40405,2.61215,2.82705,2.97644,2.99994
16/05/2014,1.002,1.00242,1.00315,1.00353,1.00348,1.00195,1.00048,0.999641,0.998949,0.998315,0.998019,0.9978,0.997746,0.998074,0.998525,0.999337,1.00533,1.02209,1.05268,1.08816,1.26939,1.47365,1.66253,1.84542,2.00302,2.15032,2.28246,2.40193,2.60702,2.82208,2.97222,2.97098
20/05/2014,1.00995,1.01288,1.01497,1.01563,1.01423,1.00624,1.00049,0.998032,0.997735,0.997555,0.996914,0.99561,0.994461,0.994427,0.995052,0.996238,1.00353,1.01996,1.05357,1.09081,1.26782,1.46412,1.65032,1.83295,1.99688,2.14809,2.28424,2.4051,2.61175,2.82534,2.97721,2.98559
21/05/2014,1.011,1.01404,1.01614,1.01668,1.01449,1.0068,1.00061,0.998179,0.997608,0.997334,0.997242,0.997113,0.997201,0.997675,0.998127,0.998991,1.00556,1.02386,1.05445,1.0911,1.28445,1.49008,1.68232,1.86374,2.03122,2.18547,2.32304,2.44416,2.65056,2.88623,3.01386,3.02176
22/05/2014,1.00318,1.00428,1.00503,1.00523,1.00463,1.00244,1.00063,0.999622,0.99887,0.998236,0.99798,0.997575,0.997555,0.998333,0.999537,1.00126,1.00988,1.02867,1.06188,1.10164,1.30132,1.51258,1.71622,1.8905,2.05733,2.2108,2.34717,2.46501,2.67319,2.88944,3.03909,3.06706
23/05/2014,1.00409,1.00482,1.0056,1.00574,1.00509,1.00256,1.0005,0.999537,0.998764,0.998141,0.997866,0.997454,0.99744,0.998218,0.99947,1.00136,1.00988,1.02733,1.0603,1.09909,1.29031,1.50226,1.68885,1.87026,2.03743,2.19136,2.32851,2.44714,2.6555,2.86946,3.04092,3.0192
26/05/2014,1.00478,1.00606,1.00679,1.00668,1.00574,1.00253,1.00049,0.999406,0.998592,0.998022,0.997695,0.997321,0.997381,0.998235,0.999579,1.00136,1.01016,1.0282,1.06124,1.09917,1.29029,1.49628,1.69626,1.87018,2.04816,2.19129,2.32844,2.44709,2.67353,2.8694,3.01783,3.04217
27/05/2014,1.00542,1.00677,1.00747,1.00724,1.00619,1.00282,1.00058,0.99942,0.998677,0.998086,0.997769,0.997382,0.997468,0.998345,0.999654,1.00152,1.01037,1.03005,1.06607,1.10436,1.29019,1.49204,1.68182,1.86301,2.03025,2.19668,2.32174,2.44065,2.64955,2.86416,3.01359,3.01295
28/05/2014,1.006,1.00741,1.00807,1.00771,1.00628,1.003,1.00053,0.999447,0.998944,0.998319,0.997291,0.99575,0.994749,0.994946,0.995621,0.997017,1.00504,1.02192,1.05042,1.0835,1.25524,1.43923,1.62051,1.79819,1.96438,2.11329,2.24465,2.35706,2.56002,2.77548,2.92876,2.94011
29/05/2014,1.00666,1.00814,1.00875,1.00824,1.00679,1.0031,1.00049,0.999351,0.998535,0.997964,0.997653,0.997243,0.997344,0.998338,0.999641,1.00157,1.011,1.02976,1.05862,1.09471,1.27447,1.45836,1.64614,1.82703,1.99588,2.15032,2.2714,2.3855,2.58969,2.80109,2.95071,2.95376
30/05/2014,1.00786,1.00876,1.00928,1.00863,1.0072,1.00314,1.0005,0.999298,0.998481,0.997932,0.997557,0.996966,0.997105,0.998604,1.00084,1.00355,1.01482,1.03331,1.0592,1.089,1.26635,1.45335,1.63331,1.81696,1.98309,2.13518,2.26739,2.38072,2.58581,2.79845,2.97151,2.97793
02/06/2014,1.01062,1.01239,1.01248,1.01126,1.00941,1.00339,1.0005,0.999221,0.99803,0.997626,0.998119,0.998948,1.00014,1.00193,1.00387,1.00639,1.01879,1.03985,1.07281,1.11028,1.29685,1.49231,1.68121,1.87135,2.02724,2.17797,2.31308,2.43059,2.65052,2.84757,2.99415,2.99686
03/06/2014,1.01202,1.01387,1.01371,1.01227,1.0102,1.00374,1.00049,0.9993,0.998416,0.997865,0.997403,0.996883,0.997169,0.998842,1.00061,1.0037,1.02037,1.04639,1.07935,1.11584,1.3144,1.52966,1.72144,1.90692,2.07509,2.22759,2.37815,2.4824,2.68141,2.89208,3.05318,3.02447
04/06/2014,1.01368,1.0156,1.01513,1.01344,1.0111,1.00414,1.00049,0.99922,0.998393,0.997847,0.997478,0.997115,0.997351,0.998408,0.999474,1.00177,1.01521,1.03722,1.07071,1.11046,1.3139,1.52679,1.73499,1.92429,2.09635,2.23906,2.37652,2.49657,2.71662,2.91211,3.0524,3.07224
05/06/2014,1.01566,1.01764,1.01679,1.01482,1.01159,1.00462,1.00049,0.99924,0.998375,0.997833,0.997384,0.99684,0.997208,0.998945,1.00105,1.00421,1.01816,1.04003,1.07304,1.11073,1.31334,1.52557,1.72551,1.9108,2.07856,2.23074,2.36649,2.48474,2.68844,2.92716,3.04952,3.05431
06/06/2014,1.02033,1.02135,1.01996,1.01752,1.01398,1.00543,1.00058,0.999462,0.998538,0.997967,0.997513,0.996977,0.997381,0.999081,1.00128,1.00472,1.01832,1.03854,1.07365,1.11331,1.30646,1.51707,1.7136,1.90073,2.06026,2.21347,2.3648,2.47323,2.68221,2.90314,3.04897,3.04565
09/06/2014,1.02962,1.03122,1.0278,1.02392,1.01915,1.00594,1.00049,0.999229,0.998281,0.997783,0.997261,0.996777,0.997317,0.999028,1.00137,1.00463,1.02029,1.04401,1.07942,1.11876,1.31084,1.51935,1.71685,1.90092,2.06875,2.23385,2.35713,2.47877,2.68885,2.91133,3.05831,3.05784
10/06/2014,1.00371,1.00295,1.00215,1.00137,1.00073,0.999567,1.0005,1.00182,1.00238,1.00284,1.00288,1.00284,1.004,1.00688,1.01054,1.01489,1.03083,1.05485,1.08775,1.12691,1.3198,1.5293,1.72746,1.92113,2.07891,2.23075,2.36618,2.48718,2.69126,2.90543,3.07565,3.08281
11/06/2014,1.00308,1.00243,1.00176,1.00119,1.00058,0.99964,1.0005,1.00177,1.00232,1.0028,1.00297,1.00308,1.00412,1.00648,1.00896,1.01264,1.02715,1.05027,1.08404,1.12184,1.31944,1.53786,1.73163,1.91445,2.07999,2.23056,2.37911,2.48431,2.68448,2.91448,3.03685,3.05802
12/06/2014,0.995426,0.996426,0.997486,0.998431,0.999684,1.00162,1.0015,0.999859,0.998573,0.998263,0.998678,0.99947,1.00105,1.00368,1.00651,1.01045,1.02604,1.04983,1.0827,1.12276,1.30529,1.50561,1.69441,1.88445,2.04043,2.19115,2.32606,2.44644,2.64883,2.86044,3.00696,3.03437
13/06/2014,0.996306,0.996897,0.997853,0.998709,0.999758,1.00168,1.00166,1.00017,0.998788,0.998504,0.998741,0.999427,1.00127,1.00448,1.00825,1.01359,1.03219,1.06001,1.0958,1.13579,1.32375,1.52843,1.71001,1.89167,2.05696,2.20588,2.33874,2.45697,2.67688,2.86963,3.03986,3.03961
16/06/2014,0.998865,0.999412,0.999995,1.00052,1.00111,1.00243,1.0025,1.0018,1.00121,1.00127,1.00107,1.00138,1.00335,1.00712,1.01221,1.01769,1.04002,1.07023,1.10785,1.15467,1.33268,1.52481,1.70831,1.89501,2.04601,2.19141,2.32095,2.43567,2.63722,2.8476,2.99554,3.04272
17/06/2014,0.998895,0.999447,1.00011,1.00056,1.00115,1.00244,1.0025,1.00178,1.0012,1.00127,1.00103,1.00137,1.00345,1.00713,1.01201,1.01795,1.04248,1.07585,1.11712,1.16655,1.35437,1.54358,1.72836,1.90669,2.06702,2.2122,2.34122,2.45377,2.65495,2.86609,3.01379,3.03983
18/06/2014,0.998926,0.999483,1.00008,1.00061,1.0012,1.00246,1.0025,1.00171,1.00119,1.00127,1.00101,1.00139,1.00355,1.00767,1.01223,1.01818,1.0408,1.07299,1.11331,1.15475,1.3423,1.53224,1.71101,1.88624,2.04483,2.20144,2.31744,2.42928,2.63129,2.84342,2.99342,3.02457
19/06/2014,0.998957,0.999519,1.00012,1.00065,1.00136,1.00249,1.0025,1.00171,1.00117,1.00126,1.00119,1.00168,1.0036,1.00688,1.01061,1.01576,1.03544,1.06231,1.0987,1.13239,1.31368,1.49756,1.67229,1.84594,2.02176,2.16114,2.29271,2.40745,2.61185,2.8296,2.98616,3.03056
20/06/2014,1.00275,1.00294,1.00324,1.00351,1.00385,1.00457,1.0048,1.00448,1.00444,1.0052,1.00533,1.00647,1.01001,1.0158,1.02266,1.03188,1.06225,1.09986,1.14571,1.19374,1.38698,1.57868,1.75871,1.92909,2.08604,2.24663,2.36588,2.48136,2.68313,2.89886,3.05142,3.08959
23/06/2014,1.00242,1.0027,1.00301,1.00329,1.00361,1.00438,1.00451,1.00414,1.00417,1.00489,1.00502,1.00639,1.01023,1.01619,1.02375,1.03204,1.0632,1.10286,1.14976,1.19393,1.40641,1.61896,1.80132,1.97129,2.12445,2.2655,2.39044,2.49839,2.70196,2.91791,3.06962,3.10819
24/06/2014,1.00243,1.00277,1.00303,1.00332,1.00364,1.00439,1.00451,1.00413,1.00415,1.00492,1.00529,1.00672,1.01026,1.01566,1.02213,1.02939,1.05494,1.08959,1.13436,1.17726,1.37943,1.56863,1.75828,1.93002,2.07636,2.23449,2.35174,2.46496,2.66813,2.8845,3.03854,3.08425
