Date,1d,1w,2w,3w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,15m,18m,21m,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,30y
26/11/2010,0.133262,,,,0.13833,,0.126555,,,0.134561,,,0.155593,,,0.184242,,0.255575,,0.344442,0.5509,0.790271,1.01757,,1.37931,,,1.72149,1.85952,1.97988,2.00437,1.92116
29/11/2010,0.144029,,,,0.14333,,0.125469,,,0.133699,,,0.153656,,,0.180642,,0.250911,,0.344383,0.552914,0.793195,1.02446,,1.38628,,,1.73138,1.87432,1.99763,2.01224,1.92899
30/11/2010,0.178463,,,,0.14333,,0.096486,,,0.099536,,,0.114622,,,0.138615,,0.205963,,0.293407,0.493602,0.721888,0.943731,,1.30401,,,1.64658,1.78473,1.9033,1.90339,1.81257
01/12/2010,0.165422,,,,0.13667,,0.100813,,,0.105314,,,0.124335,,,0.150416,,0.223467,,0.295567,0.516435,0.763032,0.99932,,1.36775,,,1.71511,1.85824,1.97706,1.97332,1.88425
02/12/2010,0.19137,,,,0.135,,0.093406,,,0.100798,,,0.121011,,,0.149955,,0.229936,,0.310129,0.533039,0.787506,1.02876,,1.40221,,,1.75156,1.89763,2.01647,2.01073,1.92063
03/12/2010,0.157627,,,,0.135,,0.110079,,,0.114563,,,0.1341,,,0.162376,,0.239128,,0.323816,0.542094,0.795213,1.03727,,1.41674,,,1.77395,1.92109,2.04271,2.03973,1.94974
06/12/2010,0.160549,,,,0.135,,0.109762,,,0.112312,,,0.129295,,,0.155089,,0.229907,,0.314003,0.519478,0.760765,0.988056,,1.36551,,,1.71479,1.86194,1.98359,1.98069,1.89081
07/12/2010,0.152385,,,,0.13667,,0.114091,,,0.111787,,,0.12764,,,0.156955,,0.2374,,0.317451,0.522726,0.768901,1.00304,,1.37742,,,1.73264,1.87977,2.00138,1.99743,1.91831
08/12/2010,0.125451,,,,0.13667,,0.124197,,,0.121353,,,0.140084,,,0.172923,,0.260616,,0.345214,0.563001,0.818912,1.05785,,1.43212,,,1.78427,1.93429,2.0558,2.05176,1.96956
09/12/2010,0.13847,,,,0.14167,,0.122621,,,0.121567,,,0.142712,,,0.175894,,0.264553,,0.350996,0.569816,0.825215,1.06386,,1.43591,,,1.77992,1.92984,2.05129,2.04714,1.96486
10/12/2010,0.141167,,,,0.14167,,0.122572,,,0.12696,,,0.154402,,,0.190194,,0.281557,,0.355669,0.568585,0.826519,1.06983,,1.43863,,,1.78339,1.93225,2.05361,2.05038,1.96798
13/12/2010,0.141881,,,,0.14333,,0.123888,,,0.124446,,,0.147665,,,0.183386,,0.275105,,0.376737,0.594183,0.853856,1.10399,,1.48142,,,1.83217,1.98166,2.10264,2.09803,2.01522
14/12/2010,0.15027,,,,0.14167,,0.12229,,,0.129486,,,0.158751,,,0.200107,,0.301436,,0.410609,0.657804,0.940349,1.1955,,1.57988,,,1.94364,2.09511,2.21308,2.20936,2.11662
15/12/2010,0.15129,,,,0.14,,0.121159,,,0.134802,,,0.166802,,,0.208353,,0.310557,,0.424634,0.682037,0.964701,1.2219,,1.61427,,,1.98007,2.13155,2.25051,2.2458,2.15303
16/12/2010,0.14866,,,,0.14,,0.121202,,,0.130557,,,0.158753,,,0.199335,,0.306422,,0.439038,0.73105,1.02557,1.28579,,1.66156,,,2.00961,2.16109,2.28006,2.27531,2.1825
17/12/2010,0.142265,,,,0.14,,0.121383,,,0.120891,,,0.14122,,,0.173515,,0.267342,,0.390375,0.682092,0.971606,1.22929,,1.59708,,,1.92828,2.07237,2.18104,2.16459,2.05716
20/12/2010,0.13951,,,,0.14,,0.122024,,,0.116962,,,0.130844,,,0.157488,,0.239244,,0.364432,0.64676,0.929094,1.17706,,1.5351,,,1.8639,2.0056,2.10943,2.08818,1.98093
21/12/2010,0.140269,,,,0.14,,0.121706,,,0.117771,,,0.129196,,,0.155533,,0.239127,,0.358828,0.635131,0.909339,1.15293,,1.50397,,,1.83401,1.97902,2.0864,2.0661,1.95755
22/12/2010,0.137978,,,,0.14,,0.12247,,,0.115506,,,0.124965,,,0.147423,,0.222513,,0.33158,0.613745,0.876358,1.11071,,1.45038,,,1.76032,1.89966,2.00557,1.98458,1.87303
23/12/2010,0.137537,,,,0.139699,,0.140183,,,0.138332,,,0.147493,,,0.169757,,0.243274,,0.341933,0.625114,0.891415,1.12995,,1.47649,,,1.79771,1.93611,2.03904,2.01508,1.89046
24/12/2010,0.137543,,,,0.139734,,0.140247,,,0.138402,,,0.147725,,,0.170163,,0.243992,,0.341889,0.626594,0.889928,1.12855,,1.47615,,,1.79684,1.93553,2.03849,2.01458,1.89
29/12/2010,0.146054,,,,0.1425,,0.142129,,,0.148992,,,0.163497,,,0.189769,,0.27234,,0.38197,0.669481,0.941089,1.18026,,1.53268,,,1.8552,1.99409,2.10148,2.06983,1.94494
30/12/2010,0.145414,,,,0.142643,,0.141196,,,0.146761,,,0.160019,,,0.184756,,0.265509,,0.381122,0.664758,0.931021,1.17022,,1.52495,,,1.85525,1.99515,2.0914,2.06806,1.9436
31/12/2010,0.145507,,,,0.142732,,0.141315,,,0.146854,,,0.160358,,,0.185251,,0.266361,,0.379713,0.666619,0.930839,1.16945,,1.52482,,,1.85492,1.99507,2.09135,2.06794,1.94367
04/01/2011,0.142662,,,,0.14,,0.139703,,,0.144746,,,0.156397,,,0.181069,,0.264734,,0.375123,0.632885,0.879328,1.10667,,1.45187,,,1.77187,1.91189,2.00799,1.98454,1.86014
05/01/2011,0.141514,,,,0.13667,,0.138815,,,0.15021,,,0.171,,,0.202538,,0.292498,,0.401336,0.657262,0.913667,1.14596,,1.49116,,,1.82401,1.96306,2.05912,2.03563,1.91217
06/01/2011,0.136934,,,,0.13667,,0.137997,,,0.142991,,,0.160461,,,0.191852,,0.284277,,0.395723,0.66348,0.936578,1.1817,,1.53914,,,1.87294,2.01673,2.1227,2.10321,1.97867
07/01/2011,0.141214,,,,0.13833,,0.139949,,,0.146083,,,0.157795,,,0.182927,,0.269027,,0.37629,0.645835,0.921749,1.16699,,1.51942,,,1.84328,1.99003,2.10287,2.09815,1.97851
10/01/2011,0.138899,,,,0.13833,,0.139265,,,0.142639,,,0.153855,,,0.178694,,0.264842,,0.36626,0.630568,0.896895,1.1372,,1.47981,,,1.79874,1.94551,2.0584,2.05373,1.93417
11/01/2011,0.137511,,,,0.13833,,0.138919,,,0.14087,,,0.153058,,,0.180086,,0.266611,,0.377181,0.639804,0.905828,1.14626,,1.49505,,,1.80645,1.95012,2.0602,2.05469,1.93377
12/01/2011,0.137381,,,,0.13833,,0.138697,,,0.142656,,,0.159823,,,0.191172,,0.284736,,0.396122,0.663653,0.942237,1.19069,,1.5539,,,1.89006,2.03624,2.1463,2.1388,2.01736
13/01/2011,0.141307,,,,0.13833,,0.139894,,,0.150118,,,0.171538,,,0.206757,,0.308653,,0.428336,0.699706,0.97269,1.21752,,1.5707,,,1.90194,2.0476,2.15811,2.15119,2.03036
14/01/2011,0.146462,,,,0.13667,,0.140751,,,0.159587,,,0.184457,,,0.222953,,0.335286,,0.470075,0.758537,1.03887,1.29078,,1.63714,,,1.95859,2.10675,2.2271,2.23693,2.14114
17/01/2011,0.146469,,,,0.13667,,0.140384,,,0.158437,,,0.18424,,,0.223959,,0.336583,,0.475704,0.766992,1.0438,1.29567,,1.64874,,,1.97824,2.13093,2.25628,2.26912,2.18078
18/01/2011,0.147631,,,,0.13667,,0.140718,,,0.162157,,,0.191044,,,0.232275,,0.346699,,0.480444,0.7666,1.0426,1.29078,,1.64795,,,1.98036,2.13636,2.26205,2.28211,2.18921
19/01/2011,0.142822,,,,0.13667,,0.139523,,,0.154448,,,0.178439,,,0.218826,,0.33165,,0.465819,0.749499,1.02056,1.26622,,1.61839,,,1.95079,2.10678,2.23736,2.25744,2.167
20/01/2011,0.147814,,,,0.13667,,0.142323,,,0.165465,,,0.196595,,,0.2435,,0.368489,,0.506049,0.795319,1.06653,1.31472,,1.67216,,,2.00475,2.16075,2.28895,2.31887,2.22106
21/01/2011,0.149594,,,,0.13667,,0.143218,,,0.170707,,,0.208366,,,0.262956,,0.399297,,0.537087,0.814301,1.0709,1.307,,1.65956,,,1.98477,2.14082,2.26659,2.28918,2.19142
24/01/2011,0.149934,,,,0.13833,,0.143997,,,0.163862,,,0.194764,,,0.246882,,0.381899,,0.519108,0.800355,1.05191,1.28043,,1.62789,,,1.94309,2.09665,2.2273,2.24497,2.14965
25/01/2011,0.148781,,,,0.13833,,0.143449,,,0.16388,,,0.19431,,,0.244315,,0.378187,,0.519555,0.800614,1.0526,1.28113,,1.63049,,,1.95312,2.10717,2.22997,2.24321,2.15036
26/01/2011,0.144394,,,,0.13833,,0.14175,,,0.159253,,,0.190894,,,0.245508,,0.38729,,0.539692,0.816879,1.06559,1.29238,,1.63929,,,1.95526,2.11309,2.2357,2.26009,2.18133
27/01/2011,0.144203,,,,0.13833,,0.141701,,,0.159536,,,0.191975,,,0.246397,,0.390443,,0.549974,0.827113,1.07912,1.30592,,1.64579,,,1.95723,2.11247,2.23777,2.26681,2.20265
28/01/2011,0.142514,,,,0.13833,,0.14122,,,0.15705,,,0.186218,,,0.237545,,0.380499,,0.537076,0.826645,1.07292,1.29482,,1.62951,,,1.92571,2.07369,2.19882,2.23311,2.17405
31/01/2011,0.138917,,,,0.13833,,0.138925,,,0.14914,,,0.176726,,,0.228434,,0.369415,,0.529127,0.81541,1.0688,1.29052,,1.62504,,,1.931,2.07894,2.20402,2.23825,2.17915
01/02/2011,0.141675,,,,0.13833,,0.140407,,,0.154905,,,0.186499,,,0.24267,,0.392079,,0.555257,0.849899,1.10783,1.33754,,1.68442,,,2.00035,2.15076,2.27581,2.30705,2.25577
02/02/2011,0.141807,,,,0.13833,,0.140734,,,0.158675,,,0.193167,,,0.25116,,0.397982,,0.549253,0.843791,1.09997,1.32927,,1.66639,,,1.975,2.123,2.24809,2.28234,2.23555
03/02/2011,0.138096,,,,0.13667,,0.139159,,,0.154664,,,0.184367,,,0.235584,,0.372593,,0.515152,0.797302,1.05573,1.28488,,1.63194,,,1.94794,2.09098,2.20872,2.23808,2.20849
04/02/2011,0.137827,,,,0.13667,,0.138786,,,0.156334,,,0.190079,,,0.246352,,0.395237,,0.552291,0.834308,1.09515,1.32689,,1.6739,,,1.98988,2.13537,2.25309,2.27999,2.25036
07/02/2011,0.1394,,,,0.13667,,0.140034,,,0.15576,,,0.185336,,,0.238353,,0.381757,,0.535748,0.827142,1.09049,1.32707,,1.6765,,,1.99732,2.14282,2.2605,2.28736,2.25773
08/02/2011,0.138563,,,,0.13667,,0.139571,,,0.153039,,,0.181707,,,0.234609,,0.379671,,0.53138,0.822796,1.086,1.32251,,1.67178,,,1.9926,2.13807,2.25327,2.28748,2.26521
09/02/2011,0.139121,,,,0.13667,,0.14045,,,0.157622,,,0.191256,,,0.25056,,0.405849,,0.572042,0.871294,1.14217,1.3862,,1.73068,,,2.04422,2.18974,2.3074,2.34162,2.31935
10/02/2011,0.138775,,,,0.13667,,0.141274,,,0.157979,,,0.189519,,,0.246347,,0.397199,,0.559735,0.862971,1.12992,1.36499,,1.71236,,,2.03337,2.1778,2.29484,2.33347,2.30527
11/02/2011,0.138127,,,,0.13667,,0.140709,,,0.154534,,,0.18259,,,0.237441,,0.385391,,0.545387,0.843314,1.10562,1.33775,,1.68302,,,2.00391,2.14831,2.27025,2.31331,2.28508
14/02/2011,0.139058,,,,0.13667,,0.141303,,,0.15508,,,0.185067,,,0.242436,,0.393883,,0.557559,0.847918,1.10548,1.33516,,1.68291,,,1.9964,2.14082,2.26032,2.30339,2.2752
15/02/2011,0.138049,,,,0.13667,,0.140075,,,0.154883,,,0.186678,,,0.246299,,0.402,,0.562294,0.855358,1.11045,1.33766,,1.68043,,,1.9964,2.14081,2.25784,2.29844,2.27025
16/02/2011,0.13704,,,,0.135,,0.142647,,,0.163116,,,0.19257,,,0.252343,,0.413844,,0.585633,0.879159,1.13746,1.3648,,1.70521,,,2.01836,2.16085,2.27789,2.31558,2.28741
17/02/2011,0.135272,,,,0.135,,0.144275,,,0.163703,,,0.19048,,,0.246596,,0.398735,,0.558593,0.848082,1.09446,1.31738,,1.66021,,,1.97125,2.11208,2.22574,2.26297,2.23633
18/02/2011,0.135066,,,,0.135,,0.140921,,,0.167746,,,0.20004,,,0.260704,,0.418277,,0.581327,0.878794,1.13045,1.35862,,1.70164,,,2.01282,2.15372,2.26744,2.30472,2.27812
21/02/2011,0.135598,,,,0.135,,0.140081,,,0.159515,,,0.186897,,,0.244257,,0.396483,,0.555938,0.850084,1.10394,1.32702,,1.66497,,,1.97354,2.1144,2.22809,2.26535,2.24366
22/02/2011,0.135448,,,,0.135,,0.142065,,,0.164815,,,0.198563,,,0.261154,,0.416758,,0.581196,0.863627,1.11904,1.34209,,1.67502,,,1.97864,2.11948,2.23317,2.26796,2.24871
23/02/2011,0.134161,,,,0.135,,0.142812,,,0.17287,,,0.214005,,,0.280267,,0.431549,,0.588494,0.872337,1.12029,1.33618,,1.66243,,,1.95836,2.0993,2.21305,2.25039,2.23369
24/02/2011,0.131486,,,,0.135,,0.144202,,,0.174466,,,0.216813,,,0.281581,,0.43148,,0.586001,0.866923,1.11542,1.33126,,1.6619,,,1.9608,2.0993,2.21059,2.25532,2.25091
25/02/2011,0.130329,,,,0.13667,,0.146558,,,0.180939,,,0.229838,,,0.300545,,0.462414,,0.610934,0.892005,1.14049,1.35545,,1.68696,,,1.98572,2.12415,2.23785,2.28251,2.25837
28/02/2011,0.13174,,,,0.13667,,0.146166,,,0.178263,,,0.226382,,,0.298441,,0.462561,,0.619333,0.899975,1.14839,1.36326,,1.69711,,,1.99828,2.13668,2.25034,2.29498,2.27081
01/03/2011,0.138216,,,,0.13833,,0.144742,,,0.180471,,,0.235551,,,0.316753,,0.486224,,0.637926,0.926154,1.1738,1.38372,,1.7086,,,1.99633,2.12689,2.23323,2.28974,2.2627
02/03/2011,0.135931,,,,0.13833,,0.146347,,,0.182846,,,0.239223,,,0.318376,,0.485468,,0.639828,0.923736,1.16349,1.37339,,1.6889,,,1.96924,2.09979,2.20563,2.26216,2.23513
03/03/2011,0.13063,,,,0.13833,,0.15041,,,0.209798,,,0.290392,,,0.38679,,0.570482,,0.711198,0.981858,1.21475,1.4194,,1.72604,,,1.99986,2.12855,2.23991,2.29454,2.26808
04/03/2011,0.11604,,,,0.13833,,0.156611,,,0.213196,,,0.288113,,,0.378951,,0.557635,,0.685676,0.960841,1.20082,1.4053,,1.70433,,,1.97058,2.09921,2.20806,2.26265,2.23613
07/03/2011,0.124488,,,,0.13833,,0.155095,,,0.216131,,,0.291106,,,0.379279,,0.552584,,0.687924,0.965471,1.21298,1.42734,,1.7289,,,1.99524,2.12144,2.23521,2.28734,2.26082
08/03/2011,0.128672,,,,0.13833,,0.156255,,,0.227537,,,0.302542,,,0.387735,,0.555341,,0.682115,0.963337,1.20645,1.41866,,1.72297,,,1.99455,2.1233,2.23471,2.2771,2.2556
09/03/2011,0.098025,,,,0.14,,0.170538,,,0.239546,,,0.319828,,,0.408209,,0.578621,,0.692924,0.96406,1.20204,1.40674,,1.70845,,,1.97992,2.10369,2.21012,2.25247,2.22848
10/03/2011,0.067668,,,,0.13833,,0.174947,,,0.235169,,,0.313307,,,0.398047,,0.560461,,0.700849,0.9562,1.18081,1.37612,,1.67367,,,1.93935,2.06183,2.16501,2.20654,2.17929
11/03/2011,0.172215,,,,0.13833,,0.143977,,,0.199029,,,0.273153,,,0.351744,,0.510111,,0.651017,0.912344,1.13742,1.33741,,1.6446,,,1.91797,2.04071,2.14413,2.18593,2.15891
14/03/2011,0.171456,,,,0.13833,,0.143936,,,0.192702,,,0.262257,,,0.339538,,0.4922,,0.632698,0.89832,1.13855,1.34565,,1.65429,,,1.92816,2.05122,2.15495,2.19705,2.17035
15/03/2011,0.153221,,,,0.13667,,0.143358,,,0.170818,,,0.225881,,,0.296674,,0.440934,,0.570608,0.834769,1.0816,1.2971,,1.61665,,,1.90619,2.03203,2.13609,2.18098,2.15462
16/03/2011,0.150063,,,,0.13667,,0.143842,,,0.167951,,,0.213141,,,0.271754,,0.39937,,0.517659,0.779029,1.02069,1.23853,,1.56283,,,1.85963,1.98544,2.08947,2.1368,2.11043
17/03/2011,0.15206,,,,0.13667,,0.14427,,,0.172293,,,0.226111,,,0.294666,,0.441521,,0.570639,0.829722,1.07405,1.28761,,1.60675,,,1.89181,2.01765,2.12666,2.17597,2.13978
18/03/2011,0.15414,,,,0.13667,,0.144392,,,0.174285,,,0.234041,,,0.307334,,0.466649,,0.596926,0.854006,1.09102,1.30167,,1.61891,,,1.90598,2.03432,2.14087,2.18578,2.15697
21/03/2011,0.166321,,,,0.13667,,0.144328,,,0.189718,,,0.258334,,,0.341635,,0.518023,,0.667324,0.923844,1.15336,1.36531,,1.68164,,,1.96063,2.08855,2.19467,2.24161,2.20992
22/03/2011,0.168013,,,,0.13667,,0.145614,,,0.195766,,,0.26421,,,0.349672,,0.531779,,0.691128,0.962483,1.1873,1.3895,,1.69658,,,1.96536,2.09085,2.19455,2.2494,2.21283
23/03/2011,0.159876,,,,0.13667,,0.145998,,,0.187545,,,0.251857,,,0.333888,,0.514497,,0.678865,0.954761,1.18341,1.38037,,1.67917,,,1.94647,2.07712,2.17859,2.22828,2.1895
24/03/2011,0.157273,,,,0.13667,,0.14661,,,0.185789,,,0.248469,,,0.331988,,0.519133,,0.689779,0.962716,1.17638,1.3734,,1.677,,,1.9466,2.07723,2.18117,2.23328,2.19447
25/03/2011,0.159063,,,,0.13667,,0.146848,,,0.190741,,,0.264414,,,0.353509,,0.545111,,0.72577,0.994174,1.20651,1.40359,,1.7047,,,1.97182,2.09995,2.20664,2.2586,2.21995
28/03/2011,0.165184,,,,0.13667,,0.146742,,,0.198113,,,0.2751,,,0.366409,,0.561259,,0.740716,1.02466,1.23493,1.42726,,1.72868,,,1.996,2.12174,2.22359,2.26824,2.22948
29/03/2011,0.164159,,,,0.13667,,0.146676,,,0.19821,,,0.277009,,,0.367531,,0.561173,,0.742158,1.02588,1.24247,1.43972,,1.74681,,,2.01892,2.14214,2.24145,2.27887,2.24481
30/03/2011,0.164612,,,,0.13833,,0.147711,,,0.200817,,,0.279243,,,0.368575,,0.563685,,0.747667,1.03669,1.26089,1.46074,,1.76965,,,2.04217,2.16553,2.26704,2.30692,2.27307
31/03/2011,0.165338,,,,0.13833,,0.148986,,,0.204599,,,0.288208,,,0.381041,,0.580737,,0.769347,1.05717,1.28062,1.48012,,1.78324,,,2.05783,2.18154,2.28542,2.3227,2.28823
01/04/2011,0.166509,,,,0.13833,,0.149381,,,0.207879,,,0.294976,,,0.392257,,0.601556,,0.790623,1.08346,1.31493,1.52134,,1.82258,,,2.09227,2.21798,2.32678,2.36406,2.33054
04/04/2011,0.169318,,,,0.13833,,0.149036,,,0.208643,,,0.295474,,,0.397171,,0.605386,,0.794748,1.09522,1.32386,1.52591,,1.82478,,,2.09209,2.22029,2.32663,2.36887,2.35213
05/04/2011,0.168563,,,,0.13833,,0.149381,,,0.206817,,,0.294325,,,0.392543,,0.601352,,0.792801,1.09275,1.32144,1.52594,,1.83215,,,2.10198,2.22772,2.33943,2.38166,2.36488
06/04/2011,0.177412,,,,0.14,,0.154012,,,0.231445,,,0.327897,,,0.430285,,0.638495,,0.81681,1.12391,1.35096,1.55101,,1.85535,,,2.12804,2.25639,2.36284,2.40768,2.38858
07/04/2011,0.174355,,,,0.14,,0.156201,,,0.231538,,,0.330267,,,0.429782,,0.637431,,0.827408,1.13199,1.35848,1.5615,,1.86042,,,2.13057,2.25446,2.36342,2.40777,2.39112
08/04/2011,0.180808,,,,0.14,,0.157953,,,0.245974,,,0.358144,,,0.469844,,0.686955,,0.874243,1.18112,1.41367,1.61601,,1.91956,,,2.18867,2.31401,2.4238,2.46737,2.44942
11/04/2011,0.184219,,,,0.14,,0.157138,,,0.248148,,,0.366412,,,0.481587,,0.703603,,0.899975,1.21241,1.44565,1.6536,,1.96452,,,2.24203,2.36481,2.47399,2.51891,2.50282
12/04/2011,0.1821,,,,0.14,,0.157574,,,0.242589,,,0.354533,,,0.462151,,0.674017,,0.861989,1.17585,1.4113,1.61911,,1.92779,,,2.20525,2.32997,2.44157,2.48696,2.47086
13/04/2011,0.178911,,,,0.14,,0.15799,,,0.251095,,,0.364665,,,0.474298,,0.687389,,0.874984,1.18377,1.40924,1.60959,,1.91575,,,2.1931,2.31533,2.42444,2.47227,2.45615
14/04/2011,0.1742,,,,0.14,,0.158582,,,0.246241,,,0.356679,,,0.460755,,0.665126,,0.847273,1.1553,1.38055,1.58568,,1.89906,,,2.18113,2.30328,2.41238,2.46014,2.44398
15/04/2011,0.17266,,,,0.14,,0.1585,,,0.245215,,,0.353529,,,0.453874,,0.649242,,0.832855,1.13604,1.36928,1.57303,,1.88477,,,2.16574,2.3007,2.40536,2.45052,2.43686
18/04/2011,0.157028,,,,0.14,,0.152791,,,0.208231,,,0.28977,,,0.373576,,0.552657,,0.728672,1.03313,1.27115,1.48145,,1.80195,,,2.09501,2.23375,2.34272,2.39925,2.38489
19/04/2011,0.158345,,,,0.14,,0.155197,,,0.214571,,,0.295355,,,0.377818,,0.552778,,0.729152,1.03096,1.27268,1.48946,,1.8137,,,2.10581,2.24272,2.35381,2.41342,2.39923
20/04/2011,0.160482,,,,0.14,,0.158963,,,0.228296,,,0.315417,,,0.406581,,0.592506,,0.751931,1.04719,1.28634,1.49594,,1.81307,,,2.10038,2.24032,2.34853,2.40821,2.3941
21/04/2011,0.157711,,,,0.13833,,0.158338,,,0.225823,,,0.311453,,,0.40296,,0.592096,,0.757654,1.05265,1.29166,1.50612,,1.83108,,,2.12031,2.26022,2.3684,2.42805,2.41391
22/04/2011,0.159147,,,,0.13833,,0.158157,,,0.225765,,,0.311414,,,0.402931,,0.592083,,0.757641,1.05265,1.29166,1.50613,,1.83109,,,2.12031,2.26024,2.36842,2.42808,2.41393
26/04/2011,0.160907,,,,0.14,,0.156663,,,0.216808,,,0.297033,,,0.384195,,0.56733,,0.743795,1.04078,1.28252,1.49932,,1.82604,,,2.12063,2.25756,2.36618,2.42825,2.41406
27/04/2011,0.159761,,,,0.142242,,0.1558,,,0.221007,,,0.304719,,,0.397054,,0.587537,,0.755845,1.05187,1.30284,1.52525,,1.85869,,,2.15639,2.29863,2.41053,2.47371,2.46009
28/04/2011,0.155268,,,,0.140443,,0.15663,,,0.214985,,,0.289572,,,0.372534,,0.554992,,0.717425,1.01541,1.26911,1.48921,,1.81656,,,2.11722,2.2591,2.37561,2.44029,2.4264
03/05/2011,0.157774,,,,0.14,,0.157484,,,0.22949,,,0.316403,,,0.410415,,0.601458,,0.767427,1.06088,1.30315,1.51787,,1.83525,,,2.12768,2.26672,2.3829,2.44757,2.43353
04/05/2011,0.15283,,,,0.14,,0.156448,,,0.222094,,,0.302773,,,0.391052,,0.578224,,0.753832,1.04327,1.28507,1.49896,,1.81529,,,2.10503,2.24378,2.35966,2.42406,2.40975
05/05/2011,0.148748,,,,0.14,,0.155826,,,0.206193,,,0.273068,,,0.349569,,0.521792,,0.690456,0.979689,1.22422,1.43806,,1.75925,,,2.0528,2.19251,2.30842,2.3679,2.35362
06/05/2011,0.144922,,,,0.14,,0.152226,,,0.200147,,,0.267595,,,0.347731,,0.528553,,0.692551,0.977237,1.21402,1.42496,,1.73928,,,2.02599,2.16476,2.28071,2.34026,2.326
09/05/2011,0.142915,,,,0.13667,,0.15095,,,0.192163,,,0.251097,,,0.32136,,0.49138,,0.658508,0.938024,1.17183,1.37878,,1.68712,,,1.96885,2.10565,2.21667,2.27625,2.26205
10/05/2011,0.135032,,,,0.13333,,0.143659,,,0.175374,,,0.223789,,,0.291696,,0.45429,,0.618316,0.895184,1.1399,1.35382,,1.67498,,,1.97358,2.11039,2.22142,2.281,2.2668
11/05/2011,0.133787,,,,0.13167,,0.143612,,,0.174902,,,0.22066,,,0.282502,,0.433511,,0.571795,0.846897,1.0908,1.31094,,1.64637,,,1.95593,2.09719,2.20719,2.26871,2.25645
12/05/2011,0.130141,,,,0.13,,0.140375,,,0.173231,,,0.215698,,,0.273143,,0.422167,,0.556641,0.816759,1.05699,1.28084,,1.62119,,,1.93726,2.08272,2.19598,2.25577,2.24378
13/05/2011,0.130936,,,,0.13,,0.142253,,,0.178202,,,0.22921,,,0.295928,,0.461092,,0.605553,0.873913,1.11121,1.33216,,1.66564,,,1.97382,2.12029,2.23352,2.29233,2.28029
16/05/2011,0.130703,,,,0.13,,0.139918,,,0.181302,,,0.235053,,,0.299495,,0.462635,,0.612667,0.878816,1.11915,1.34502,,1.68042,,,1.98668,2.13216,2.24537,2.30514,2.29311
17/05/2011,0.130909,,,,0.13,,0.141182,,,0.178709,,,0.227101,,,0.291335,,0.448364,,0.595712,0.859052,1.09447,1.31542,,1.64877,,,1.95703,2.10251,2.21573,2.27552,2.26351
18/05/2011,0.12923,,,,0.12833,,0.141971,,,0.184876,,,0.235885,,,0.302177,,0.463634,,0.608544,0.877086,1.11926,1.34704,,1.67984,,,1.98495,2.12994,2.24267,2.30887,2.3013
19/05/2011,0.128664,,,,0.12833,,0.143367,,,0.18454,,,0.239035,,,0.307509,,0.479806,,0.636532,0.901804,1.14386,1.36669,,1.69467,,,1.99673,2.14268,2.25546,2.32163,2.31406
20/05/2011,0.129769,,,,0.12833,,0.138345,,,0.170097,,,0.214005,,,0.273244,,0.433455,,0.58623,0.858945,1.1068,1.32878,,1.65784,,,1.95997,2.10499,2.21782,2.28407,2.27656
23/05/2011,0.128342,,,,0.12667,,0.135403,,,0.157778,,,0.193572,,,0.24371,,0.387802,,0.54025,0.817658,1.0687,1.29137,,1.62115,,,1.92385,2.06911,2.18217,2.24865,2.24139
24/05/2011,0.127935,,,,0.12583,,0.135229,,,0.164552,,,0.204705,,,0.26093,,0.407993,,0.561258,0.843931,1.10498,1.3336,,1.67031,,,1.9751,2.12331,2.23928,2.31065,2.30334
25/05/2011,0.128351,,,,0.12583,,0.136158,,,0.163632,,,0.203768,,,0.257705,,0.398612,,0.541887,0.827454,1.07878,1.30436,,1.63799,,,1.94567,2.08894,2.20685,2.27823,2.27091
26/05/2011,0.129976,,,,0.126777,,0.137568,,,0.165357,,,0.200726,,,0.249863,,0.388724,,0.5293,0.808635,1.05189,1.27177,,1.60647,,,1.91199,2.055,2.17337,2.24485,2.23727
27/05/2011,0.128617,,,,0.126887,,0.139075,,,0.165715,,,0.198508,,,0.247295,,0.38473,,0.525108,0.797892,1.04421,1.26907,,1.60087,,,1.90564,2.049,2.16691,2.23851,2.23138
31/05/2011,0.12568,,,,0.12667,,0.142091,,,0.169877,,,0.20641,,,0.256602,,0.396245,,0.54505,0.817045,1.05789,1.27325,,1.59957,,,1.90203,2.04521,2.16303,2.23433,2.22696
01/06/2011,0.138971,,,,0.126666,,0.134066,,,0.160977,,,0.198781,,,0.25205,,0.395868,,0.543083,0.815345,1.05543,1.26645,,1.59185,,,1.88451,2.02684,2.14475,2.21557,2.2079
02/06/2011,0.152855,,,,0.12667,,0.128456,,,0.153401,,,0.190281,,,0.244582,,0.386034,,0.534906,0.807013,1.0459,1.25639,,1.57487,,,1.87235,2.01551,2.13342,2.20474,2.19742
03/06/2011,0.163116,,,,0.12667,,0.125324,,,0.154697,,,0.194761,,,0.251411,,0.394845,,0.539455,0.811625,1.05258,1.27099,,1.60236,,,1.90976,2.05296,2.17084,2.24218,2.23483
06/06/2011,0.143735,,,,0.12667,,0.138093,,,0.164967,,,0.20653,,,0.264035,,0.408732,,0.550911,0.817584,1.0563,1.26864,,1.59787,,,1.90217,2.04533,2.16316,2.23447,2.22709
